[Header]
Application Name	LCsolution
Version	1.25
Data File Name	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-MeOH-1.lcd
Output Date	03.06.2025
Output Time	07:23:19

[File Information]
Type	Data File
Generated	02.06.2025 15:09:37
Generated by	Admin
Modified	02.06.2025 15:30:04
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	02.06.2025 15:10:02
Sample Type	0:Unknown
Level	1
Sample Name	FKE-Cal-MeOH-1
Sample ID	14.07
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	5

[Original Files]
Data File	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-MeOH-1.lcd
Method File	C:\LabSolutions\Data\RWTH\aaaMethodenNEU\Formaldehyd_35grad_Methode_052025.lcm
Batch File	C:\LabSolutions\Data\RWTH\Daniel Ditz\Batch.lcb
Report Format File	C:\LabSolutions\Data\RI+UV-Quantifizierung.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	Detector A	Detector B
# of Channels	1	1

[Peak Table(Detector A-Ch1)]
# of Peaks	130
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
16.74167	-557918
16.75000	-553175
16.75833	-543754
16.76667	-537384
16.77500	-536977
16.78333	-537421
16.79167	-535052
16.80000	-531360
16.80833	-525912
16.81667	-518468
16.82500	-515373
16.83333	-514031
16.84167	-507825
16.85000	-496735
16.85833	-484326
16.86667	-477466
16.87500	-465294
16.88333	-460201
16.89167	-462736
16.90000	-458990
16.90833	-457495
16.91667	-460062
16.92500	-458153
16.93333	-461379
16.94167	-464419
16.95000	-465362
16.95833	-467945
16.96667	-458374
16.97500	-454615
16.98333	-454604
16.99167	-452694
17.00000	-453304
17.00833	-455818
17.01667	-457256
17.02500	-458012
17.03333	-455876
17.04167	-450683
17.05000	-439922
17.05833	-427261
17.06667	-419356
17.07500	-422328
17.08333	-426853
17.09167	-428130
17.10000	-432940
17.10833	-441807
17.11667	-445119
17.12500	-451059
17.13333	-454128
17.14167	-454164
17.15000	-454162
17.15833	-448633
17.16667	-441506
17.17500	-427173
17.18333	-418385
17.19167	-407429
17.20000	-401110
17.20833	-398117
17.21667	-401983
17.22500	-402539
17.23333	-400673
17.24167	-398093
17.25000	-390184
17.25833	-376601
17.26667	-360006
17.27500	-348988
17.28333	-339949
17.29167	-334824
17.30000	-340532
17.30833	-344960
17.31667	-344855
17.32500	-341986
17.33333	-337486
17.34167	-324109
17.35000	-318074
17.35833	-310244
17.36667	-304440
17.37500	-303950
17.38333	-314172
17.39167	-310848
17.40000	-288242
17.40833	-276477
17.41667	-278442
17.42500	-283825
17.43333	-294189
17.44167	-296286
17.45000	-286406
17.45833	-280861
17.46667	-281124
17.47500	-292504
17.48333	-302861
17.49167	-304638
17.50000	-287977
17.50833	-271548
17.51667	-272731
17.52500	-273465
17.53333	-271006
17.54167	-271874
17.55000	-278711
17.55833	-281896
17.56667	-285345
17.57500	-291430
17.58333	-291697
17.59167	-286885
17.60000	-288803
17.60833	-296582
17.61667	-298688
17.62500	-301590
17.63333	-304044
17.64167	-306933
17.65000	-306874
17.65833	-297481
17.66667	-287650
17.67500	-277007
17.68333	-265159
17.69167	-248652
17.70000	-235255
17.70833	-222093
17.71667	-216277
17.72500	-211072
17.73333	-205406
17.74167	-200023
17.75000	-197270
17.75833	-208562
17.76667	-215790
17.77500	-221639
17.78333	-228049
17.79167	-238093
17.80000	-242411
17.80833	-252538
17.81667	-245900
17.82500	-234747
17.83333	-234965
17.84167	-245395
17.85000	-266720
17.85833	-279431
17.86667	-281950
17.87500	-287801
17.88333	-292101
17.89167	-287853
17.90000	-278007
17.90833	-260614
17.91667	-252436
17.92500	-241606
17.93333	-229740
17.94167	-216512
17.95000	-205169
17.95833	-198949
17.96667	-185033
17.97500	-163332
17.98333	-143802
17.99167	-144973
18.00000	-149536
18.00833	-140794
18.01667	-129694
18.02500	-122925
18.03333	-119679
18.04167	-119408
18.05000	-118132
18.05833	-112726
18.06667	-103198
18.07500	-88517
18.08333	-85439
18.09167	-93080
18.10000	-109185
18.10833	-120976
18.11667	-136030
18.12500	-155461
18.13333	-158085
18.14167	-161670
18.15000	-171417
18.15833	-166090
18.16667	-151878
18.17500	-147792
18.18333	-146213
18.19167	-151080
18.20000	-141461
18.20833	-125424
18.21667	-117432
18.22500	-117729
18.23333	-129160
18.24167	-137506
18.25000	-138462
18.25833	-131936
18.26667	-103264
18.27500	-85057
18.28333	-62224
18.29167	-36196
18.30000	-17658
18.30833	-15129
18.31667	-12599
18.32500	-2518
18.33333	10264
18.34167	29662
18.35000	27180
18.35833	16799
18.36667	-19410
18.37500	-44365
18.38333	-37955
18.39167	-5364
18.40000	16203
18.40833	12295
18.41667	-1380
18.42500	-18731
18.43333	-49497
18.44167	-67281
18.45000	-81279
18.45833	-87538
18.46667	-85517
18.47500	-58922
18.48333	-27260
18.49167	-11720
18.50000	-21285
18.50833	-40368
18.51667	-45336
18.52500	-31602
18.53333	-32800
18.54167	-38355
18.55000	-23610
18.55833	15291
18.56667	33414
18.57500	51575
18.58333	40482
18.59167	2233
18.60000	-26855
18.60833	-48593
18.61667	-79864
18.62500	-93078
18.63333	-95081
18.64167	-102199
18.65000	-100347
18.65833	-101950
18.66667	-102751
18.67500	-93342
18.68333	-96480
18.69167	-81589
18.70000	-64203
18.70833	-68456
18.71667	-82649
18.72500	-109796
18.73333	-126886
18.74167	-141467
18.75000	-160499
18.75833	-175221
18.76667	-179561
18.77500	-164390
18.78333	-146549
18.79167	-157364
18.80000	-163484
18.80833	-166825
18.81667	-165308
18.82500	-172627
18.83333	-175383
18.84167	-151706
18.85000	-131533
18.85833	-125236
18.86667	-122367
18.87500	-108505
18.88333	-86871
18.89167	-61810
18.90000	-51330
18.90833	-41749
18.91667	-33863
18.92500	-29220
18.93333	-34380
18.94167	-20506
18.95000	13509
18.95833	27441
18.96667	52488
18.97500	75575
18.98333	73611
18.99167	66875
19.00000	38504
19.00833	27592
19.01667	25487
19.02500	15943
19.03333	16884
19.04167	33717
19.05000	52637
19.05833	51835
19.06667	37856
19.07500	23657
19.08333	9102
19.09167	-11519
19.10000	-35962
19.10833	-59356
19.11667	-76807
19.12500	-88938
19.13333	-99391
19.14167	-121700
19.15000	-132177
19.15833	-128051
19.16667	-123479
19.17500	-127404
19.18333	-136602
19.19167	-157051
19.20000	-176900
19.20833	-188298
19.21667	-188761
19.22500	-173275
19.23333	-160403
19.24167	-148965
19.25000	-124803
19.25833	-119320
19.26667	-124645
19.27500	-131098
19.28333	-127444
19.29167	-107145
19.30000	-88713
19.30833	-66669
19.31667	-43360
19.32500	-25165
19.33333	-388
19.34167	7605
19.35000	10331
19.35833	-7657
19.36667	-28102
19.37500	-58348
19.38333	-89258
19.39167	-99484
19.40000	-110825
19.40833	-131038
19.41667	-143748
19.42500	-145472
19.43333	-150861
19.44167	-160402
19.45000	-176788
19.45833	-182172
19.46667	-186062
19.47500	-195251
19.48333	-197384
19.49167	-186747
19.50000	-182067
19.50833	-182417
19.51667	-180892
19.52500	-166927
19.53333	-146275
19.54167	-123639
19.55000	-109125
19.55833	-118517
19.56667	-132368
19.57500	-146909
19.58333	-155329
19.59167	-151189
19.60000	-148806
19.60833	-150322
19.61667	-139134
19.62500	-124703
19.63333	-104086
19.64167	-82876
19.65000	-80062
19.65833	-94344
19.66667	-84795
19.67500	-61739
19.68333	-53021
19.69167	-39968
19.70000	-2838
19.70833	4534
19.71667	-7603
19.72500	-9784
19.73333	-18867
19.74167	-32174
19.75000	-59181
19.75833	-80475
19.76667	-74218
19.77500	-54569
19.78333	-36775
19.79167	-31628
19.80000	-32651
19.80833	-28282
19.81667	-9000
19.82500	6480
19.83333	-10156
19.84167	-33391
19.85000	-47917
19.85833	-61131
19.86667	-73318
19.87500	-85163
19.88333	-93986
19.89167	-118894
19.90000	-133648
19.90833	-125017
19.91667	-121297
19.92500	-134314
19.93333	-135400
19.94167	-122446
19.95000	-111467
19.95833	-107137
19.96667	-94079
19.97500	-98342
19.98333	-99753
19.99167	-97097
20.00000	-101910
20.00833	-105965
20.01667	-100264

[LC Chromatogram(Detector B-Ch1)]
Interval(msec)	500
# of Points	2403
Start Time(min)	0.000
End Time(min)	20.017
Intensity Units	mV
Intensity Multiplier	0.001
R.Time (min)	Intensity
0.00000	-33
0.00833	-33
0.01667	-27
0.02500	-1
0.03333	-2
0.04167	-4
0.05000	-6
0.05833	-7
0.06667	-6
0.07500	-4
0.08333	-4
0.09167	-5
0.10000	-6
0.10833	-6
0.11667	-6
0.12500	-8
0.13333	-9
0.14167	-10
0.15000	-9
0.15833	-8
0.16667	-8
0.17500	-9
0.18333	-10
0.19167	-11
0.20000	-12
0.20833	-14
0.21667	-15
0.22500	-15
0.23333	-15
0.24167	-15
0.25000	-15
0.25833	-16
0.26667	-17
0.27500	-17
0.28333	-18
0.29167	-19
0.30000	-19
0.30833	-20
0.31667	-20
0.32500	-21
0.33333	-21
0.34167	-21
0.35000	-22
0.35833	-22
0.36667	-22
0.37500	-23
0.38333	-23
0.39167	-24
0.40000	-25
0.40833	-25
0.41667	-25
0.42500	-26
0.43333	-26
0.44167	-27
0.45000	-28
0.45833	-27
0.46667	-27
0.47500	-27
0.48333	-27
0.49167	-27
0.50000	-28
0.50833	-28
0.51667	-28
0.52500	-29
0.53333	-30
0.54167	-31
0.55000	-32
0.55833	-34
0.56667	-34
0.57500	-34
0.58333	-34
0.59167	-33
0.60000	-34
0.60833	-36
0.61667	-37
0.62500	-38
0.63333	-38
0.64167	-38
0.65000	-39
0.65833	-39
0.66667	-39
0.67500	-40
0.68333	-40
0.69167	-40
0.70000	-41
0.70833	-43
0.71667	-44
0.72500	-45
0.73333	-46
0.74167	-46
0.75000	-46
0.75833	-46
0.76667	-47
0.77500	-48
0.78333	-49
0.79167	-50
0.80000	-51
0.80833	-51
0.81667	-50
0.82500	-49
0.83333	-48
0.84167	-49
0.85000	-50
0.85833	-51
0.86667	-51
0.87500	-51
0.88333	-52
0.89167	-52
0.90000	-53
0.90833	-54
0.91667	-55
0.92500	-55
0.93333	-54
0.94167	-54
0.95000	-54
0.95833	-55
0.96667	-56
0.97500	-56
0.98333	-57
0.99167	-58
1.00000	-58
1.00833	-59
1.01667	-59
1.02500	-60
1.03333	-60
1.04167	-61
1.05000	-62
1.05833	-63
1.06667	-63
1.07500	-64
1.08333	-64
1.09167	-64
1.10000	-64
1.10833	-65
1.11667	-65
1.12500	-66
1.13333	-66
1.14167	-67
1.15000	-66
1.15833	-66
1.16667	-66
1.17500	-67
1.18333	-68
1.19167	-69
1.20000	-68
1.20833	-69
1.21667	-70
1.22500	-70
1.23333	-70
1.24167	-70
1.25000	-72
1.25833	-72
1.26667	-72
1.27500	-71
1.28333	-71
1.29167	-71
1.30000	-71
1.30833	-72
1.31667	-72
1.32500	-73
1.33333	-73
1.34167	-73
1.35000	-73
1.35833	-73
1.36667	-73
1.37500	-73
1.38333	-74
1.39167	-74
1.40000	-74
1.40833	-74
1.41667	-75
1.42500	-75
1.43333	-75
1.44167	-76
1.45000	-76
1.45833	-77
1.46667	-78
1.47500	-78
1.48333	-78
1.49167	-78
1.50000	-77
1.50833	-77
1.51667	-76
1.52500	-77
1.53333	-77
1.54167	-78
1.55000	-78
1.55833	-79
1.56667	-80
1.57500	-80
1.58333	-81
1.59167	-81
1.60000	-82
1.60833	-83
1.61667	-84
1.62500	-85
1.63333	-84
1.64167	-83
1.65000	-83
1.65833	-83
1.66667	-83
1.67500	-84
1.68333	-84
1.69167	-86
1.70000	-86
1.70833	-86
1.71667	-86
1.72500	-86
1.73333	-86
1.74167	-86
1.75000	-86
1.75833	-86
1.76667	-87
1.77500	-88
1.78333	-87
1.79167	-86
1.80000	-86
1.80833	-86
1.81667	-86
1.82500	-86
1.83333	-87
1.84167	-88
1.85000	-88
1.85833	-87
1.86667	-87
1.87500	-89
1.88333	-90
1.89167	-90
1.90000	-90
1.90833	-90
1.91667	-91
1.92500	-91
1.93333	-91
1.94167	-92
1.95000	-92
1.95833	-93
1.96667	-93
1.97500	-92
1.98333	-92
1.99167	-92
2.00000	-91
2.00833	-91
2.01667	-92
2.02500	-93
2.03333	-93
2.04167	-93
2.05000	-93
2.05833	-93
2.06667	-94
2.07500	-94
2.08333	-94
2.09167	-95
2.10000	-96
2.10833	-97
2.11667	-98
2.12500	-99
2.13333	-98
2.14167	-97
2.15000	-97
2.15833	-97
2.16667	-96
2.17500	-97
2.18333	-97
2.19167	-97
2.20000	-97
2.20833	-98
2.21667	-98
2.22500	-99
2.23333	-100
2.24167	-101
2.25000	-101
2.25833	-100
2.26667	-99
2.27500	-99
2.28333	-100
2.29167	-101
2.30000	-101
2.30833	-101
2.31667	-102
2.32500	-102
2.33333	-101
2.34167	-101
2.35000	-101
2.35833	-102
2.36667	-102
2.37500	-103
2.38333	-103
2.39167	-104
2.40000	-104
2.40833	-104
2.41667	-104
2.42500	-104
2.43333	-105
2.44167	-105
2.45000	-106
2.45833	-106
2.46667	-106
2.47500	-106
2.48333	-106
2.49167	-106
2.50000	-106
2.50833	-105
2.51667	-105
2.52500	-105
2.53333	-105
2.54167	-107
2.55000	-107
2.55833	-108
2.56667	-108
2.57500	-108
2.58333	-108
2.59167	-107
2.60000	-107
2.60833	-106
2.61667	-106
2.62500	-106
2.63333	-106
2.64167	-106
2.65000	-107
2.65833	-107
2.66667	-108
2.67500	-109
2.68333	-110
2.69167	-110
2.70000	-109
2.70833	-109
2.71667	-109
2.72500	-109
2.73333	-109
2.74167	-109
2.75000	-110
2.75833	-111
2.76667	-111
2.77500	-111
2.78333	-110
2.79167	-110
2.80000	-110
2.80833	-110
2.81667	-110
2.82500	-111
2.83333	-111
2.84167	-110
2.85000	-110
2.85833	-110
2.86667	-111
2.87500	-112
2.88333	-112
2.89167	-113
2.90000	-113
2.90833	-113
2.91667	-113
2.92500	-113
2.93333	-113
2.94167	-114
2.95000	-114
2.95833	-114
2.96667	-115
2.97500	-114
2.98333	-115
2.99167	-115
3.00000	-115
3.00833	-114
3.01667	-114
3.02500	-114
3.03333	-114
3.04167	-114
3.05000	-114
3.05833	-115
3.06667	-115
3.07500	-115
3.08333	-114
3.09167	-114
3.10000	-114
3.10833	-113
3.11667	-112
3.12500	-113
3.13333	-113
3.14167	-113
3.15000	-114
3.15833	-114
3.16667	-114
3.17500	-114
3.18333	-115
3.19167	-115
3.20000	-115
3.20833	-115
3.21667	-114
3.22500	-115
3.23333	-115
3.24167	-115
3.25000	-115
3.25833	-115
3.26667	-115
3.27500	-114
3.28333	-114
3.29167	-115
3.30000	-115
3.30833	-114
3.31667	-114
3.32500	-114
3.33333	-115
3.34167	-116
3.35000	-117
3.35833	-117
3.36667	-118
3.37500	-118
3.38333	-118
3.39167	-118
3.40000	-118
3.40833	-118
3.41667	-118
3.42500	-118
3.43333	-118
3.44167	-118
3.45000	-119
3.45833	-121
3.46667	-121
3.47500	-121
3.48333	-121
3.49167	-120
3.50000	-121
3.50833	-121
3.51667	-121
3.52500	-120
3.53333	-119
3.54167	-118
3.55000	-117
3.55833	-117
3.56667	-118
3.57500	-118
3.58333	-119
3.59167	-119
3.60000	-120
3.60833	-121
3.61667	-121
3.62500	-122
3.63333	-122
3.64167	-122
3.65000	-122
3.65833	-121
3.66667	-121
3.67500	-121
3.68333	-121
3.69167	-122
3.70000	-121
3.70833	-121
3.71667	-120
3.72500	-120
3.73333	-121
3.74167	-122
3.75000	-122
3.75833	-123
3.76667	-122
3.77500	-122
3.78333	-122
3.79167	-122
3.80000	-123
3.80833	-122
3.81667	-122
3.82500	-123
3.83333	-124
3.84167	-124
3.85000	-124
3.85833	-124
3.86667	-123
3.87500	-122
3.88333	-123
3.89167	-124
3.90000	-124
3.90833	-124
3.91667	-123
3.92500	-122
3.93333	-122
3.94167	-122
3.95000	-123
3.95833	-124
3.96667	-124
3.97500	-124
3.98333	-125
3.99167	-125
4.00000	-125
4.00833	-124
4.01667	-123
4.02500	-123
4.03333	-122
4.04167	-122
4.05000	-122
4.05833	-121
4.06667	-121
4.07500	-122
4.08333	-122
4.09167	-122
4.10000	-122
4.10833	-122
4.11667	-122
4.12500	-123
4.13333	-124
4.14167	-123
4.15000	-122
4.15833	-121
4.16667	-121
4.17500	-121
4.18333	-122
4.19167	-122
4.20000	-123
4.20833	-124
4.21667	-124
4.22500	-124
4.23333	-123
4.24167	-124
4.25000	-125
4.25833	-125
4.26667	-125
4.27500	-124
4.28333	-123
4.29167	-123
4.30000	-122
4.30833	-123
4.31667	-122
4.32500	-122
4.33333	-122
4.34167	-122
4.35000	-123
4.35833	-124
4.36667	-123
4.37500	-123
4.38333	-123
4.39167	-124
4.40000	-125
4.40833	-126
4.41667	-127
4.42500	-126
4.43333	-126
4.44167	-125
4.45000	-126
4.45833	-126
4.46667	-127
4.47500	-127
4.48333	-126
4.49167	-125
4.50000	-124
4.50833	-124
4.51667	-124
4.52500	-124
4.53333	-125
4.54167	-125
4.55000	-126
4.55833	-126
4.56667	-127
4.57500	-127
4.58333	-126
4.59167	-126
4.60000	-126
4.60833	-126
4.61667	-126
4.62500	-126
4.63333	-126
4.64167	-125
4.65000	-125
4.65833	-126
4.66667	-125
4.67500	-124
4.68333	-123
4.69167	-124
4.70000	-125
4.70833	-126
4.71667	-126
4.72500	-126
4.73333	-126
4.74167	-126
4.75000	-126
4.75833	-127
4.76667	-127
4.77500	-126
4.78333	-126
4.79167	-125
4.80000	-125
4.80833	-126
4.81667	-126
4.82500	-126
4.83333	-126
4.84167	-126
4.85000	-126
4.85833	-126
4.86667	-126
4.87500	-127
4.88333	-126
4.89167	-126
4.90000	-125
4.90833	-127
4.91667	-127
4.92500	-127
4.93333	-127
4.94167	-127
4.95000	-126
4.95833	-126
4.96667	-126
4.97500	-126
4.98333	-126
4.99167	-127
5.00000	-127
5.00833	-126
5.01667	-126
5.02500	-126
5.03333	-125
5.04167	-124
5.05000	-123
5.05833	-123
5.06667	-123
5.07500	-124
5.08333	-124
5.09167	-124
5.10000	-125
5.10833	-124
5.11667	-123
5.12500	-123
5.13333	-124
5.14167	-124
5.15000	-125
5.15833	-126
5.16667	-127
5.17500	-127
5.18333	-126
5.19167	-126
5.20000	-126
5.20833	-126
5.21667	-127
5.22500	-126
5.23333	-127
5.24167	-127
5.25000	-127
5.25833	-127
5.26667	-127
5.27500	-127
5.28333	-127
5.29167	-127
5.30000	-128
5.30833	-128
5.31667	-128
5.32500	-127
5.33333	-126
5.34167	-127
5.35000	-127
5.35833	-128
5.36667	-127
5.37500	-126
5.38333	-126
5.39167	-126
5.40000	-127
5.40833	-128
5.41667	-129
5.42500	-133
5.43333	-139
5.44167	-147
5.45000	-160
5.45833	-177
5.46667	-199
5.47500	-225
5.48333	-254
5.49167	-282
5.50000	-307
5.50833	-326
5.51667	-338
5.52500	-343
5.53333	-341
5.54167	-331
5.55000	-316
5.55833	-298
5.56667	-276
5.57500	-255
5.58333	-235
5.59167	-216
5.60000	-199
5.60833	-185
5.61667	-172
5.62500	-162
5.63333	-154
5.64167	-148
5.65000	-144
5.65833	-141
5.66667	-138
5.67500	-135
5.68333	-133
5.69167	-132
5.70000	-131
5.70833	-131
5.71667	-130
5.72500	-130
5.73333	-129
5.74167	-129
5.75000	-129
5.75833	-130
5.76667	-130
5.77500	-129
5.78333	-129
5.79167	-128
5.80000	-129
5.80833	-128
5.81667	-128
5.82500	-129
5.83333	-128
5.84167	-128
5.85000	-127
5.85833	-126
5.86667	-126
5.87500	-126
5.88333	-128
5.89167	-128
5.90000	-128
5.90833	-128
5.91667	-128
5.92500	-128
5.93333	-127
5.94167	-127
5.95000	-127
5.95833	-128
5.96667	-129
5.97500	-129
5.98333	-128
5.99167	-127
6.00000	-127
6.00833	-127
6.01667	-127
6.02500	-127
6.03333	-128
6.04167	-128
6.05000	-128
6.05833	-127
6.06667	-127
6.07500	-126
6.08333	-126
6.09167	-126
6.10000	-126
6.10833	-126
6.11667	-126
6.12500	-126
6.13333	-127
6.14167	-126
6.15000	-127
6.15833	-127
6.16667	-128
6.17500	-128
6.18333	-128
6.19167	-127
6.20000	-126
6.20833	-127
6.21667	-127
6.22500	-126
6.23333	-125
6.24167	-124
6.25000	-125
6.25833	-126
6.26667	-127
6.27500	-127
6.28333	-126
6.29167	-126
6.30000	-125
6.30833	-126
6.31667	-126
6.32500	-127
6.33333	-126
6.34167	-126
6.35000	-125
6.35833	-125
6.36667	-125
6.37500	-125
6.38333	-125
6.39167	-125
6.40000	-125
6.40833	-125
6.41667	-125
6.42500	-125
6.43333	-125
6.44167	-124
6.45000	-123
6.45833	-123
6.46667	-123
6.47500	-123
6.48333	-123
6.49167	-123
6.50000	-122
6.50833	-123
6.51667	-124
6.52500	-124
6.53333	-125
6.54167	-126
6.55000	-127
6.55833	-126
6.56667	-126
6.57500	-126
6.58333	-126
6.59167	-125
6.60000	-124
6.60833	-123
6.61667	-123
6.62500	-124
6.63333	-124
6.64167	-125
6.65000	-126
6.65833	-126
6.66667	-125
6.67500	-126
6.68333	-126
6.69167	-126
6.70000	-127
6.70833	-127
6.71667	-126
6.72500	-126
6.73333	-126
6.74167	-125
6.75000	-125
6.75833	-125
6.76667	-124
6.77500	-124
6.78333	-124
6.79167	-124
6.80000	-125
6.80833	-126
6.81667	-126
6.82500	-125
6.83333	-124
6.84167	-124
6.85000	-124
6.85833	-124
6.86667	-124
6.87500	-123
6.88333	-123
6.89167	-123
6.90000	-123
6.90833	-124
6.91667	-124
6.92500	-125
6.93333	-126
6.94167	-127
6.95000	-127
6.95833	-127
6.96667	-127
6.97500	-126
6.98333	-126
6.99167	-126
7.00000	-126
7.00833	-127
7.01667	-127
7.02500	-126
7.03333	-125
7.04167	-129
7.05000	-136
7.05833	-141
7.06667	-143
7.07500	-141
7.08333	-138
7.09167	-134
7.10000	-131
7.10833	-128
7.11667	-126
7.12500	-125
7.13333	-125
7.14167	-125
7.15000	-125
7.15833	-123
7.16667	-123
7.17500	-123
7.18333	-122
7.19167	-122
7.20000	-122
7.20833	-123
7.21667	-123
7.22500	-124
7.23333	-125
7.24167	-126
7.25000	-125
7.25833	-126
7.26667	-125
7.27500	-125
7.28333	-125
7.29167	-125
7.30000	-126
7.30833	-126
7.31667	-126
7.32500	-125
7.33333	-125
7.34167	-125
7.35000	-126
7.35833	-126
7.36667	-125
7.37500	-126
7.38333	-127
7.39167	-128
7.40000	-128
7.40833	-127
7.41667	-127
7.42500	-127
7.43333	-126
7.44167	-126
7.45000	-125
7.45833	-125
7.46667	-125
7.47500	-126
7.48333	-126
7.49167	-126
7.50000	-127
7.50833	-127
7.51667	-127
7.52500	-127
7.53333	-126
7.54167	-125
7.55000	-125
7.55833	-126
7.56667	-126
7.57500	-125
7.58333	-126
7.59167	-126
7.60000	-126
7.60833	-126
7.61667	-127
7.62500	-127
7.63333	-127
7.64167	-126
7.65000	-125
7.65833	-124
7.66667	-124
7.67500	-124
7.68333	-124
7.69167	-125
7.70000	-125
7.70833	-125
7.71667	-124
7.72500	-124
7.73333	-125
7.74167	-125
7.75000	-125
7.75833	-125
7.76667	-124
7.77500	-125
7.78333	-125
7.79167	-125
7.80000	-125
7.80833	-126
7.81667	-126
7.82500	-128
7.83333	-128
7.84167	-128
7.85000	-128
7.85833	-127
7.86667	-127
7.87500	-126
7.88333	-126
7.89167	-126
7.90000	-126
7.90833	-126
7.91667	-125
7.92500	-126
7.93333	-126
7.94167	-126
7.95000	-126
7.95833	-126
7.96667	-127
7.97500	-127
7.98333	-128
7.99167	-128
8.00000	-129
8.00833	-128
8.01667	-127
8.02500	-126
8.03333	-126
8.04167	-126
8.05000	-127
8.05833	-127
8.06667	-127
8.07500	-126
8.08333	-126
8.09167	-125
8.10000	-125
8.10833	-126
8.11667	-125
8.12500	-125
8.13333	-124
8.14167	-125
8.15000	-126
8.15833	-126
8.16667	-125
8.17500	-125
8.18333	-126
8.19167	-127
8.20000	-127
8.20833	-127
8.21667	-126
8.22500	-125
8.23333	-125
8.24167	-126
8.25000	-127
8.25833	-127
8.26667	-127
8.27500	-127
8.28333	-127
8.29167	-127
8.30000	-128
8.30833	-128
8.31667	-128
8.32500	-128
8.33333	-127
8.34167	-126
8.35000	-126
8.35833	-126
8.36667	-127
8.37500	-127
8.38333	-126
8.39167	-126
8.40000	-126
8.40833	-126
8.41667	-126
8.42500	-126
8.43333	-126
8.44167	-126
8.45000	-126
8.45833	-127
8.46667	-128
8.47500	-128
8.48333	-128
8.49167	-128
8.50000	-129
8.50833	-129
8.51667	-128
8.52500	-128
8.53333	-128
8.54167	-128
8.55000	-127
8.55833	-126
8.56667	-126
8.57500	-126
8.58333	-127
8.59167	-127
8.60000	-127
8.60833	-126
8.61667	-126
8.62500	-127
8.63333	-127
8.64167	-128
8.65000	-129
8.65833	-129
8.66667	-129
8.67500	-129
8.68333	-129
8.69167	-128
8.70000	-127
8.70833	-127
8.71667	-126
8.72500	-125
8.73333	-126
8.74167	-127
8.75000	-127
8.75833	-128
8.76667	-128
8.77500	-130
8.78333	-130
8.79167	-129
8.80000	-128
8.80833	-127
8.81667	-125
8.82500	-125
8.83333	-125
8.84167	-127
8.85000	-128
8.85833	-128
8.86667	-129
8.87500	-129
8.88333	-128
8.89167	-129
8.90000	-129
8.90833	-128
8.91667	-127
8.92500	-126
8.93333	-126
8.94167	-125
8.95000	-124
8.95833	-125
8.96667	-126
8.97500	-126
8.98333	-126
8.99167	-125
9.00000	-125
9.00833	-124
9.01667	-124
9.02500	-125
9.03333	-125
9.04167	-125
9.05000	-126
9.05833	-126
9.06667	-126
9.07500	-127
9.08333	-127
9.09167	-127
9.10000	-127
9.10833	-127
9.11667	-127
9.12500	-126
9.13333	-126
9.14167	-126
9.15000	-126
9.15833	-126
9.16667	-126
9.17500	-126
9.18333	-127
9.19167	-127
9.20000	-127
9.20833	-126
9.21667	-126
9.22500	-126
9.23333	-126
9.24167	-127
9.25000	-127
9.25833	-127
9.26667	-127
9.27500	-126
9.28333	-127
9.29167	-127
9.30000	-127
9.30833	-127
9.31667	-127
9.32500	-127
9.33333	-128
9.34167	-128
9.35000	-129
9.35833	-129
9.36667	-127
9.37500	-126
9.38333	-126
9.39167	-126
9.40000	-126
9.40833	-127
9.41667	-127
9.42500	-127
9.43333	-127
9.44167	-128
9.45000	-127
9.45833	-127
9.46667	-127
9.47500	-127
9.48333	-126
9.49167	-125
9.50000	-124
9.50833	-124
9.51667	-124
9.52500	-124
9.53333	-124
9.54167	-124
9.55000	-124
9.55833	-125
9.56667	-125
9.57500	-126
9.58333	-126
9.59167	-126
9.60000	-125
9.60833	-124
9.61667	-123
9.62500	-124
9.63333	-125
9.64167	-127
9.65000	-127
9.65833	-127
9.66667	-126
9.67500	-126
9.68333	-127
9.69167	-126
9.70000	-125
9.70833	-124
9.71667	-124
